Specific Venitlation, x, y, z, left_lung, right_lung, left_lung_upper, left_lung_lower, right_lung_upper, right_lung_lower
4.176369999999999805e-01,-2.383529999999999927e+00,-1.668469999999999942e+01,1.579160000000000075e+01,4.176369999999999805e-01,nan,nan,4.176369999999999805e-01,nan,nan
4.711989999999999790e-01,-1.430120000000000058e+00,-1.668469999999999942e+01,1.579160000000000075e+01,4.711989999999999790e-01,nan,nan,4.711989999999999790e-01,nan,nan
5.057690000000000241e-01,-4.767060000000000186e-01,-1.668469999999999942e+01,1.579160000000000075e+01,5.057690000000000241e-01,nan,nan,5.057690000000000241e-01,nan,nan
1.028909999999999964e-01,3.336939999999999795e+00,-1.668469999999999942e+01,1.579160000000000075e+01,nan,1.028909999999999964e-01,nan,nan,1.028909999999999964e-01,nan
-2.267879999999999896e-03,4.290350000000000108e+00,-1.668469999999999942e+01,1.579160000000000075e+01,nan,-2.267879999999999896e-03,nan,nan,-2.267879999999999896e-03,nan
-3.121500000000000143e-03,5.243759999999999977e+00,-1.668469999999999942e+01,1.579160000000000075e+01,nan,-3.121500000000000143e-03,nan,nan,-3.121500000000000143e-03,nan
1.940679999999999836e-02,6.197169999999999845e+00,-1.668469999999999942e+01,1.579160000000000075e+01,nan,1.940679999999999836e-02,nan,nan,1.940679999999999836e-02,nan
2.879409999999999956e-02,7.150579999999999714e+00,-1.668469999999999942e+01,1.579160000000000075e+01,nan,2.879409999999999956e-02,nan,nan,2.879409999999999956e-02,nan
2.401560000000000153e-02,8.103989999999999583e+00,-1.668469999999999942e+01,1.579160000000000075e+01,nan,2.401560000000000153e-02,nan,nan,2.401560000000000153e-02,nan
1.984790000000000165e-02,9.057399999999999451e+00,-1.668469999999999942e+01,1.579160000000000075e+01,nan,1.984790000000000165e-02,nan,nan,1.984790000000000165e-02,nan
6.850809999999999712e-03,1.001079999999999970e+01,-1.668469999999999942e+01,1.579160000000000075e+01,nan,6.850809999999999712e-03,nan,nan,6.850809999999999712e-03,nan
-4.328720000000000311e-03,1.096419999999999995e+01,-1.668469999999999942e+01,1.579160000000000075e+01,nan,-4.328720000000000311e-03,nan,nan,-4.328720000000000311e-03,nan
2.978740000000000012e-04,1.191760000000000019e+01,-1.668469999999999942e+01,1.579160000000000075e+01,nan,2.978740000000000012e-04,nan,nan,2.978740000000000012e-04,nan
1.773369999999999946e-01,-1.001079999999999970e+01,-1.573129999999999917e+01,1.579160000000000075e+01,1.773369999999999946e-01,nan,nan,1.773369999999999946e-01,nan,nan
3.010280000000000178e-01,-9.057399999999999451e+00,-1.573129999999999917e+01,1.579160000000000075e+01,3.010280000000000178e-01,nan,nan,3.010280000000000178e-01,nan,nan
3.147249999999999770e-01,-8.103989999999999583e+00,-1.573129999999999917e+01,1.579160000000000075e+01,3.147249999999999770e-01,nan,nan,3.147249999999999770e-01,nan,nan
3.310549999999999882e-01,-7.150579999999999714e+00,-1.573129999999999917e+01,1.579160000000000075e+01,3.310549999999999882e-01,nan,nan,3.310549999999999882e-01,nan,nan
2.942770000000000108e-01,-6.197169999999999845e+00,-1.573129999999999917e+01,1.579160000000000075e+01,2.942770000000000108e-01,nan,nan,2.942770000000000108e-01,nan,nan
2.582720000000000016e-01,-5.243759999999999977e+00,-1.573129999999999917e+01,1.579160000000000075e+01,2.582720000000000016e-01,nan,nan,2.582720000000000016e-01,nan,nan
2.602300000000000169e-01,-4.290350000000000108e+00,-1.573129999999999917e+01,1.579160000000000075e+01,2.602300000000000169e-01,nan,nan,2.602300000000000169e-01,nan,nan
2.783519999999999883e-01,-3.336939999999999795e+00,-1.573129999999999917e+01,1.579160000000000075e+01,2.783519999999999883e-01,nan,nan,2.783519999999999883e-01,nan,nan
3.395830000000000237e-01,-2.383529999999999927e+00,-1.573129999999999917e+01,1.579160000000000075e+01,3.395830000000000237e-01,nan,nan,3.395830000000000237e-01,nan,nan
4.025179999999999869e-01,-1.430120000000000058e+00,-1.573129999999999917e+01,1.579160000000000075e+01,4.025179999999999869e-01,nan,nan,4.025179999999999869e-01,nan,nan
4.213489999999999736e-01,-4.767060000000000186e-01,-1.573129999999999917e+01,1.579160000000000075e+01,4.213489999999999736e-01,nan,nan,4.213489999999999736e-01,nan,nan
3.470480000000000231e-01,4.767060000000000186e-01,-1.573129999999999917e+01,1.579160000000000075e+01,nan,3.470480000000000231e-01,nan,nan,3.470480000000000231e-01,nan
2.305719999999999992e-01,1.430120000000000058e+00,-1.573129999999999917e+01,1.579160000000000075e+01,nan,2.305719999999999992e-01,nan,nan,2.305719999999999992e-01,nan
1.819340000000000124e-01,2.383529999999999927e+00,-1.573129999999999917e+01,1.579160000000000075e+01,nan,1.819340000000000124e-01,nan,nan,1.819340000000000124e-01,nan
5.355039999999999800e-02,3.336939999999999795e+00,-1.573129999999999917e+01,1.579160000000000075e+01,nan,5.355039999999999800e-02,nan,nan,5.355039999999999800e-02,nan
1.462060000000000052e-03,4.290350000000000108e+00,-1.573129999999999917e+01,1.579160000000000075e+01,nan,1.462060000000000052e-03,nan,nan,1.462060000000000052e-03,nan
-8.850810000000000188e-04,5.243759999999999977e+00,-1.573129999999999917e+01,1.579160000000000075e+01,nan,-8.850810000000000188e-04,nan,nan,-8.850810000000000188e-04,nan
1.371179999999999968e-02,6.197169999999999845e+00,-1.573129999999999917e+01,1.579160000000000075e+01,nan,1.371179999999999968e-02,nan,nan,1.371179999999999968e-02,nan
1.838690000000000116e-02,7.150579999999999714e+00,-1.573129999999999917e+01,1.579160000000000075e+01,nan,1.838690000000000116e-02,nan,nan,1.838690000000000116e-02,nan
1.711680000000000146e-02,8.103989999999999583e+00,-1.573129999999999917e+01,1.579160000000000075e+01,nan,1.711680000000000146e-02,nan,nan,1.711680000000000146e-02,nan
1.221719999999999924e-02,9.057399999999999451e+00,-1.573129999999999917e+01,1.579160000000000075e+01,nan,1.221719999999999924e-02,nan,nan,1.221719999999999924e-02,nan
3.894579999999999917e-03,1.001079999999999970e+01,-1.573129999999999917e+01,1.579160000000000075e+01,nan,3.894579999999999917e-03,nan,nan,3.894579999999999917e-03,nan
1.211160000000000014e-02,1.096419999999999995e+01,-1.573129999999999917e+01,1.579160000000000075e+01,nan,1.211160000000000014e-02,nan,nan,1.211160000000000014e-02,nan
3.016380000000000103e-02,1.191760000000000019e+01,-1.573129999999999917e+01,1.579160000000000075e+01,nan,3.016380000000000103e-02,nan,nan,3.016380000000000103e-02,nan
7.474129999999999663e-02,1.287100000000000044e+01,-1.573129999999999917e+01,1.579160000000000075e+01,nan,7.474129999999999663e-02,nan,nan,7.474129999999999663e-02,nan
3.342870000000000008e-01,-1.001079999999999970e+01,-1.477790000000000070e+01,1.579160000000000075e+01,3.342870000000000008e-01,nan,nan,3.342870000000000008e-01,nan,nan
3.660140000000000060e-01,-9.057399999999999451e+00,-1.477790000000000070e+01,1.579160000000000075e+01,3.660140000000000060e-01,nan,nan,3.660140000000000060e-01,nan,nan
3.491389999999999771e-01,-8.103989999999999583e+00,-1.477790000000000070e+01,1.579160000000000075e+01,3.491389999999999771e-01,nan,nan,3.491389999999999771e-01,nan,nan
3.397450000000000192e-01,-7.150579999999999714e+00,-1.477790000000000070e+01,1.579160000000000075e+01,3.397450000000000192e-01,nan,nan,3.397450000000000192e-01,nan,nan
2.894720000000000071e-01,-6.197169999999999845e+00,-1.477790000000000070e+01,1.579160000000000075e+01,2.894720000000000071e-01,nan,nan,2.894720000000000071e-01,nan,nan
2.717490000000000183e-01,-5.243759999999999977e+00,-1.477790000000000070e+01,1.579160000000000075e+01,2.717490000000000183e-01,nan,nan,2.717490000000000183e-01,nan,nan
2.825179999999999914e-01,-4.290350000000000108e+00,-1.477790000000000070e+01,1.579160000000000075e+01,2.825179999999999914e-01,nan,nan,2.825179999999999914e-01,nan,nan
2.917069999999999941e-01,-3.336939999999999795e+00,-1.477790000000000070e+01,1.579160000000000075e+01,2.917069999999999941e-01,nan,nan,2.917069999999999941e-01,nan,nan
3.337260000000000226e-01,-2.383529999999999927e+00,-1.477790000000000070e+01,1.579160000000000075e+01,3.337260000000000226e-01,nan,nan,3.337260000000000226e-01,nan,nan
3.835319999999999840e-01,-1.430120000000000058e+00,-1.477790000000000070e+01,1.579160000000000075e+01,3.835319999999999840e-01,nan,nan,3.835319999999999840e-01,nan,nan
3.628660000000000219e-01,-4.767060000000000186e-01,-1.477790000000000070e+01,1.579160000000000075e+01,3.628660000000000219e-01,nan,nan,3.628660000000000219e-01,nan,nan
2.688059999999999894e-01,4.767060000000000186e-01,-1.477790000000000070e+01,1.579160000000000075e+01,nan,2.688059999999999894e-01,nan,nan,2.688059999999999894e-01,nan
1.216819999999999985e-01,1.430120000000000058e+00,-1.477790000000000070e+01,1.579160000000000075e+01,nan,1.216819999999999985e-01,nan,nan,1.216819999999999985e-01,nan
4.805469999999999881e-02,2.383529999999999927e+00,-1.477790000000000070e+01,1.579160000000000075e+01,nan,4.805469999999999881e-02,nan,nan,4.805469999999999881e-02,nan
8.729789999999999425e-03,3.336939999999999795e+00,-1.477790000000000070e+01,1.579160000000000075e+01,nan,8.729789999999999425e-03,nan,nan,8.729789999999999425e-03,nan
5.760770000000000127e-03,4.290350000000000108e+00,-1.477790000000000070e+01,1.579160000000000075e+01,nan,5.760770000000000127e-03,nan,nan,5.760770000000000127e-03,nan
1.017110000000000063e-02,5.243759999999999977e+00,-1.477790000000000070e+01,1.579160000000000075e+01,nan,1.017110000000000063e-02,nan,nan,1.017110000000000063e-02,nan
1.309190000000000006e-02,6.197169999999999845e+00,-1.477790000000000070e+01,1.579160000000000075e+01,nan,1.309190000000000006e-02,nan,nan,1.309190000000000006e-02,nan
1.299759999999999978e-02,7.150579999999999714e+00,-1.477790000000000070e+01,1.579160000000000075e+01,nan,1.299759999999999978e-02,nan,nan,1.299759999999999978e-02,nan
1.539150000000000067e-02,8.103989999999999583e+00,-1.477790000000000070e+01,1.579160000000000075e+01,nan,1.539150000000000067e-02,nan,nan,1.539150000000000067e-02,nan
1.555190000000000045e-02,9.057399999999999451e+00,-1.477790000000000070e+01,1.579160000000000075e+01,nan,1.555190000000000045e-02,nan,nan,1.555190000000000045e-02,nan
6.635649999999999882e-03,1.001079999999999970e+01,-1.477790000000000070e+01,1.579160000000000075e+01,nan,6.635649999999999882e-03,nan,nan,6.635649999999999882e-03,nan
2.830430000000000099e-02,1.096419999999999995e+01,-1.477790000000000070e+01,1.579160000000000075e+01,nan,2.830430000000000099e-02,nan,nan,2.830430000000000099e-02,nan
6.316879999999999717e-02,1.191760000000000019e+01,-1.477790000000000070e+01,1.579160000000000075e+01,nan,6.316879999999999717e-02,nan,nan,6.316879999999999717e-02,nan
1.303060000000000052e-01,1.287100000000000044e+01,-1.477790000000000070e+01,1.579160000000000075e+01,nan,1.303060000000000052e-01,nan,nan,1.303060000000000052e-01,nan
4.589400000000000146e-01,-1.001079999999999970e+01,-1.382450000000000045e+01,1.579160000000000075e+01,4.589400000000000146e-01,nan,nan,4.589400000000000146e-01,nan,nan
4.183209999999999984e-01,-9.057399999999999451e+00,-1.382450000000000045e+01,1.579160000000000075e+01,4.183209999999999984e-01,nan,nan,4.183209999999999984e-01,nan,nan
3.803719999999999879e-01,-8.103989999999999583e+00,-1.382450000000000045e+01,1.579160000000000075e+01,3.803719999999999879e-01,nan,nan,3.803719999999999879e-01,nan,nan
3.192650000000000210e-01,-7.150579999999999714e+00,-1.382450000000000045e+01,1.579160000000000075e+01,3.192650000000000210e-01,nan,nan,3.192650000000000210e-01,nan,nan
2.904909999999999992e-01,-6.197169999999999845e+00,-1.382450000000000045e+01,1.579160000000000075e+01,2.904909999999999992e-01,nan,nan,2.904909999999999992e-01,nan,nan
3.295319999999999916e-01,-5.243759999999999977e+00,-1.382450000000000045e+01,1.579160000000000075e+01,3.295319999999999916e-01,nan,nan,3.295319999999999916e-01,nan,nan
3.516050000000000009e-01,-4.290350000000000108e+00,-1.382450000000000045e+01,1.579160000000000075e+01,3.516050000000000009e-01,nan,nan,3.516050000000000009e-01,nan,nan
3.374079999999999857e-01,-3.336939999999999795e+00,-1.382450000000000045e+01,1.579160000000000075e+01,3.374079999999999857e-01,nan,nan,3.374079999999999857e-01,nan,nan
3.351629999999999887e-01,-2.383529999999999927e+00,-1.382450000000000045e+01,1.579160000000000075e+01,3.351629999999999887e-01,nan,nan,3.351629999999999887e-01,nan,nan
3.230779999999999763e-01,-1.430120000000000058e+00,-1.382450000000000045e+01,1.579160000000000075e+01,3.230779999999999763e-01,nan,nan,3.230779999999999763e-01,nan,nan
2.490769999999999929e-01,-4.767060000000000186e-01,-1.382450000000000045e+01,1.579160000000000075e+01,2.490769999999999929e-01,nan,nan,2.490769999999999929e-01,nan,nan
1.257580000000000087e-01,4.767060000000000186e-01,-1.382450000000000045e+01,1.579160000000000075e+01,nan,1.257580000000000087e-01,nan,nan,1.257580000000000087e-01,nan
-8.744770000000000321e-02,1.430120000000000058e+00,-1.382450000000000045e+01,1.579160000000000075e+01,nan,-8.744770000000000321e-02,nan,nan,-8.744770000000000321e-02,nan
-2.376959999999999906e-01,2.383529999999999927e+00,-1.382450000000000045e+01,1.579160000000000075e+01,nan,-2.376959999999999906e-01,nan,nan,-2.376959999999999906e-01,nan
1.712320000000000161e-02,7.150579999999999714e+00,-1.382450000000000045e+01,1.579160000000000075e+01,nan,1.712320000000000161e-02,nan,nan,1.712320000000000161e-02,nan
1.598859999999999865e-02,8.103989999999999583e+00,-1.382450000000000045e+01,1.579160000000000075e+01,nan,1.598859999999999865e-02,nan,nan,1.598859999999999865e-02,nan
1.682710000000000108e-02,9.057399999999999451e+00,-1.382450000000000045e+01,1.579160000000000075e+01,nan,1.682710000000000108e-02,nan,nan,1.682710000000000108e-02,nan
1.567259999999999834e-02,1.001079999999999970e+01,-1.382450000000000045e+01,1.579160000000000075e+01,nan,1.567259999999999834e-02,nan,nan,1.567259999999999834e-02,nan
5.551709999999999978e-02,1.096419999999999995e+01,-1.382450000000000045e+01,1.579160000000000075e+01,nan,5.551709999999999978e-02,nan,nan,5.551709999999999978e-02,nan
1.018119999999999997e-01,1.191760000000000019e+01,-1.382450000000000045e+01,1.579160000000000075e+01,nan,1.018119999999999997e-01,nan,nan,1.018119999999999997e-01,nan
1.852199999999999958e-01,1.287100000000000044e+01,-1.382450000000000045e+01,1.579160000000000075e+01,nan,1.852199999999999958e-01,nan,nan,1.852199999999999958e-01,nan
5.725470000000000281e-01,-1.001079999999999970e+01,-1.287100000000000044e+01,1.579160000000000075e+01,5.725470000000000281e-01,nan,nan,5.725470000000000281e-01,nan,nan
4.850490000000000079e-01,-9.057399999999999451e+00,-1.287100000000000044e+01,1.579160000000000075e+01,4.850490000000000079e-01,nan,nan,4.850490000000000079e-01,nan,nan
4.296719999999999984e-01,-8.103989999999999583e+00,-1.287100000000000044e+01,1.579160000000000075e+01,4.296719999999999984e-01,nan,nan,4.296719999999999984e-01,nan,nan
2.964310000000000000e-01,-7.150579999999999714e+00,-1.287100000000000044e+01,1.579160000000000075e+01,2.964310000000000000e-01,nan,nan,2.964310000000000000e-01,nan,nan
3.700390000000000068e-01,-6.197169999999999845e+00,-1.287100000000000044e+01,1.579160000000000075e+01,3.700390000000000068e-01,nan,nan,3.700390000000000068e-01,nan,nan
3.932280000000000220e-01,-5.243759999999999977e+00,-1.287100000000000044e+01,1.579160000000000075e+01,3.932280000000000220e-01,nan,nan,3.932280000000000220e-01,nan,nan
4.024409999999999932e-01,-4.290350000000000108e+00,-1.287100000000000044e+01,1.579160000000000075e+01,4.024409999999999932e-01,nan,nan,4.024409999999999932e-01,nan,nan
3.400520000000000209e-01,-3.336939999999999795e+00,-1.287100000000000044e+01,1.579160000000000075e+01,3.400520000000000209e-01,nan,nan,3.400520000000000209e-01,nan,nan
4.125260000000000038e-02,8.103989999999999583e+00,-1.287100000000000044e+01,1.579160000000000075e+01,nan,4.125260000000000038e-02,nan,nan,4.125260000000000038e-02,nan
2.839360000000000148e-02,9.057399999999999451e+00,-1.287100000000000044e+01,1.579160000000000075e+01,nan,2.839360000000000148e-02,nan,nan,2.839360000000000148e-02,nan
3.219480000000000258e-02,1.001079999999999970e+01,-1.287100000000000044e+01,1.579160000000000075e+01,nan,3.219480000000000258e-02,nan,nan,3.219480000000000258e-02,nan
8.442410000000000192e-02,1.096419999999999995e+01,-1.287100000000000044e+01,1.579160000000000075e+01,nan,8.442410000000000192e-02,nan,nan,8.442410000000000192e-02,nan
1.308690000000000131e-01,1.191760000000000019e+01,-1.287100000000000044e+01,1.579160000000000075e+01,nan,1.308690000000000131e-01,nan,nan,1.308690000000000131e-01,nan
2.255719999999999947e-01,1.287100000000000044e+01,-1.287100000000000044e+01,1.579160000000000075e+01,nan,2.255719999999999947e-01,nan,nan,2.255719999999999947e-01,nan
6.341750000000000442e-01,-1.001079999999999970e+01,-1.191760000000000019e+01,1.579160000000000075e+01,6.341750000000000442e-01,nan,nan,6.341750000000000442e-01,nan,nan
5.166709999999999914e-01,-9.057399999999999451e+00,-1.191760000000000019e+01,1.579160000000000075e+01,5.166709999999999914e-01,nan,nan,5.166709999999999914e-01,nan,nan
4.624179999999999957e-01,-8.103989999999999583e+00,-1.191760000000000019e+01,1.579160000000000075e+01,4.624179999999999957e-01,nan,nan,4.624179999999999957e-01,nan,nan
2.816440000000000055e-01,-7.150579999999999714e+00,-1.191760000000000019e+01,1.579160000000000075e+01,2.816440000000000055e-01,nan,nan,2.816440000000000055e-01,nan,nan
6.183820000000000289e-02,1.001079999999999970e+01,-1.191760000000000019e+01,1.579160000000000075e+01,nan,6.183820000000000289e-02,nan,nan,6.183820000000000289e-02,nan
9.750749999999999695e-02,1.096419999999999995e+01,-1.191760000000000019e+01,1.579160000000000075e+01,nan,9.750749999999999695e-02,nan,nan,9.750749999999999695e-02,nan
1.414610000000000034e-01,1.191760000000000019e+01,-1.191760000000000019e+01,1.579160000000000075e+01,nan,1.414610000000000034e-01,nan,nan,1.414610000000000034e-01,nan
2.245540000000000036e-01,1.287100000000000044e+01,-1.191760000000000019e+01,1.579160000000000075e+01,nan,2.245540000000000036e-01,nan,nan,2.245540000000000036e-01,nan
3.383070000000000244e-01,1.382450000000000045e+01,-1.191760000000000019e+01,1.579160000000000075e+01,nan,3.383070000000000244e-01,nan,nan,3.383070000000000244e-01,nan
6.809100000000000152e-01,-1.001079999999999970e+01,-1.096419999999999995e+01,1.579160000000000075e+01,6.809100000000000152e-01,nan,nan,6.809100000000000152e-01,nan,nan
5.395360000000000156e-01,-9.057399999999999451e+00,-1.096419999999999995e+01,1.579160000000000075e+01,5.395360000000000156e-01,nan,nan,5.395360000000000156e-01,nan,nan
4.607660000000000089e-01,-8.103989999999999583e+00,-1.096419999999999995e+01,1.579160000000000075e+01,4.607660000000000089e-01,nan,nan,4.607660000000000089e-01,nan,nan
9.810349999999999626e-02,1.001079999999999970e+01,-1.096419999999999995e+01,1.579160000000000075e+01,nan,9.810349999999999626e-02,nan,nan,9.810349999999999626e-02,nan
9.804340000000000277e-02,1.096419999999999995e+01,-1.096419999999999995e+01,1.579160000000000075e+01,nan,9.804340000000000277e-02,nan,nan,9.804340000000000277e-02,nan
1.401920000000000111e-01,1.191760000000000019e+01,-1.096419999999999995e+01,1.579160000000000075e+01,nan,1.401920000000000111e-01,nan,nan,1.401920000000000111e-01,nan
1.963010000000000033e-01,1.287100000000000044e+01,-1.096419999999999995e+01,1.579160000000000075e+01,nan,1.963010000000000033e-01,nan,nan,1.963010000000000033e-01,nan
6.942359999999999642e-01,-1.001079999999999970e+01,-1.001079999999999970e+01,1.579160000000000075e+01,6.942359999999999642e-01,nan,nan,6.942359999999999642e-01,nan,nan
5.134250000000000203e-01,-9.057399999999999451e+00,-1.001079999999999970e+01,1.579160000000000075e+01,5.134250000000000203e-01,nan,nan,5.134250000000000203e-01,nan,nan
3.623609999999999887e-01,-8.103989999999999583e+00,-1.001079999999999970e+01,1.579160000000000075e+01,3.623609999999999887e-01,nan,nan,3.623609999999999887e-01,nan,nan
7.629529999999999645e-02,1.096419999999999995e+01,-1.001079999999999970e+01,1.579160000000000075e+01,nan,7.629529999999999645e-02,nan,nan,7.629529999999999645e-02,nan
1.255320000000000047e-01,1.191760000000000019e+01,-1.001079999999999970e+01,1.579160000000000075e+01,nan,1.255320000000000047e-01,nan,nan,1.255320000000000047e-01,nan
1.774989999999999901e-01,1.287100000000000044e+01,-1.001079999999999970e+01,1.579160000000000075e+01,nan,1.774989999999999901e-01,nan,nan,1.774989999999999901e-01,nan
5.164910000000000334e-01,-9.057399999999999451e+00,-9.057399999999999451e+00,1.579160000000000075e+01,5.164910000000000334e-01,nan,nan,5.164910000000000334e-01,nan,nan
2.350589999999999902e-01,-8.103989999999999583e+00,-9.057399999999999451e+00,1.579160000000000075e+01,2.350589999999999902e-01,nan,nan,2.350589999999999902e-01,nan,nan
1.111290000000000056e-01,1.096419999999999995e+01,-9.057399999999999451e+00,1.579160000000000075e+01,nan,1.111290000000000056e-01,nan,nan,1.111290000000000056e-01,nan
1.645129999999999926e-01,1.191760000000000019e+01,-9.057399999999999451e+00,1.579160000000000075e+01,nan,1.645129999999999926e-01,nan,nan,1.645129999999999926e-01,nan
2.133639999999999981e-01,1.287100000000000044e+01,-9.057399999999999451e+00,1.579160000000000075e+01,nan,2.133639999999999981e-01,nan,nan,2.133639999999999981e-01,nan
5.654350000000000209e-01,-9.057399999999999451e+00,-8.103989999999999583e+00,1.579160000000000075e+01,5.654350000000000209e-01,nan,nan,5.654350000000000209e-01,nan,nan
2.247760000000000036e-01,-8.103989999999999583e+00,-8.103989999999999583e+00,1.579160000000000075e+01,2.247760000000000036e-01,nan,nan,2.247760000000000036e-01,nan,nan
1.327260000000000106e-01,1.096419999999999995e+01,-8.103989999999999583e+00,1.579160000000000075e+01,nan,1.327260000000000106e-01,nan,nan,1.327260000000000106e-01,nan
1.927379999999999927e-01,1.191760000000000019e+01,-8.103989999999999583e+00,1.579160000000000075e+01,nan,1.927379999999999927e-01,nan,nan,1.927379999999999927e-01,nan
6.755379999999999718e-01,-9.057399999999999451e+00,-7.150579999999999714e+00,1.579160000000000075e+01,6.755379999999999718e-01,nan,nan,6.755379999999999718e-01,nan,nan
2.789150000000000240e-01,-8.103989999999999583e+00,-7.150579999999999714e+00,1.579160000000000075e+01,2.789150000000000240e-01,nan,nan,2.789150000000000240e-01,nan,nan
1.307810000000000084e-01,1.096419999999999995e+01,-7.150579999999999714e+00,1.579160000000000075e+01,nan,1.307810000000000084e-01,nan,nan,1.307810000000000084e-01,nan
2.312520000000000131e-01,1.191760000000000019e+01,-7.150579999999999714e+00,1.579160000000000075e+01,nan,2.312520000000000131e-01,nan,nan,2.312520000000000131e-01,nan
6.149769999999999959e-01,-9.057399999999999451e+00,-6.197169999999999845e+00,1.579160000000000075e+01,6.149769999999999959e-01,nan,nan,6.149769999999999959e-01,nan,nan
9.024490000000000289e-02,1.096419999999999995e+01,-6.197169999999999845e+00,1.579160000000000075e+01,nan,9.024490000000000289e-02,nan,nan,9.024490000000000289e-02,nan
1.847979999999999901e-01,1.191760000000000019e+01,-6.197169999999999845e+00,1.579160000000000075e+01,nan,1.847979999999999901e-01,nan,nan,1.847979999999999901e-01,nan
-6.691029999999999721e-03,1.096419999999999995e+01,-5.243759999999999977e+00,1.579160000000000075e+01,nan,-6.691029999999999721e-03,nan,nan,-6.691029999999999721e-03,nan
-2.340329999999999910e-01,1.096419999999999995e+01,-4.290350000000000108e+00,1.579160000000000075e+01,nan,-2.340329999999999910e-01,nan,nan,-2.340329999999999910e-01,nan
4.182799999999999851e-01,-6.197169999999999845e+00,-1.954489999999999839e+01,1.674500000000000099e+01,4.182799999999999851e-01,nan,nan,4.182799999999999851e-01,nan,nan
4.262679999999999941e-02,-8.103989999999999583e+00,-1.859149999999999991e+01,1.674500000000000099e+01,4.262679999999999941e-02,nan,nan,4.262679999999999941e-02,nan,nan
2.455209999999999892e-01,-7.150579999999999714e+00,-1.859149999999999991e+01,1.674500000000000099e+01,2.455209999999999892e-01,nan,nan,2.455209999999999892e-01,nan,nan
3.980859999999999954e-01,-6.197169999999999845e+00,-1.859149999999999991e+01,1.674500000000000099e+01,3.980859999999999954e-01,nan,nan,3.980859999999999954e-01,nan,nan
5.115420000000000522e-01,-5.243759999999999977e+00,-1.859149999999999991e+01,1.674500000000000099e+01,5.115420000000000522e-01,nan,nan,5.115420000000000522e-01,nan,nan
6.316629999999999745e-01,-4.290350000000000108e+00,-1.859149999999999991e+01,1.674500000000000099e+01,6.316629999999999745e-01,nan,nan,6.316629999999999745e-01,nan,nan
7.003000000000000336e-01,-3.336939999999999795e+00,-1.859149999999999991e+01,1.674500000000000099e+01,7.003000000000000336e-01,nan,nan,7.003000000000000336e-01,nan,nan
8.024839999999999751e-01,-2.383529999999999927e+00,-1.859149999999999991e+01,1.674500000000000099e+01,8.024839999999999751e-01,nan,nan,8.024839999999999751e-01,nan,nan
9.786749999999999616e-02,7.150579999999999714e+00,-1.859149999999999991e+01,1.674500000000000099e+01,nan,9.786749999999999616e-02,nan,nan,9.786749999999999616e-02,nan
1.240440000000000015e-01,8.103989999999999583e+00,-1.859149999999999991e+01,1.674500000000000099e+01,nan,1.240440000000000015e-01,nan,nan,1.240440000000000015e-01,nan
1.485789999999999889e-01,9.057399999999999451e+00,-1.859149999999999991e+01,1.674500000000000099e+01,nan,1.485789999999999889e-01,nan,nan,1.485789999999999889e-01,nan
1.828230000000000133e-01,1.001079999999999970e+01,-1.859149999999999991e+01,1.674500000000000099e+01,nan,1.828230000000000133e-01,nan,nan,1.828230000000000133e-01,nan
7.818619999999999737e-02,-9.057399999999999451e+00,-1.763810000000000144e+01,1.674500000000000099e+01,7.818619999999999737e-02,nan,nan,7.818619999999999737e-02,nan,nan
2.207600000000000118e-01,-8.103989999999999583e+00,-1.763810000000000144e+01,1.674500000000000099e+01,2.207600000000000118e-01,nan,nan,2.207600000000000118e-01,nan,nan
3.175040000000000084e-01,-7.150579999999999714e+00,-1.763810000000000144e+01,1.674500000000000099e+01,3.175040000000000084e-01,nan,nan,3.175040000000000084e-01,nan,nan
3.851820000000000244e-01,-6.197169999999999845e+00,-1.763810000000000144e+01,1.674500000000000099e+01,3.851820000000000244e-01,nan,nan,3.851820000000000244e-01,nan,nan
4.164359999999999729e-01,-5.243759999999999977e+00,-1.763810000000000144e+01,1.674500000000000099e+01,4.164359999999999729e-01,nan,nan,4.164359999999999729e-01,nan,nan
4.525029999999999886e-01,-4.290350000000000108e+00,-1.763810000000000144e+01,1.674500000000000099e+01,4.525029999999999886e-01,nan,nan,4.525029999999999886e-01,nan,nan
4.815550000000000108e-01,-3.336939999999999795e+00,-1.763810000000000144e+01,1.674500000000000099e+01,4.815550000000000108e-01,nan,nan,4.815550000000000108e-01,nan,nan
5.183330000000000437e-01,-2.383529999999999927e+00,-1.763810000000000144e+01,1.674500000000000099e+01,5.183330000000000437e-01,nan,nan,5.183330000000000437e-01,nan,nan
5.390260000000000051e-01,-1.430120000000000058e+00,-1.763810000000000144e+01,1.674500000000000099e+01,5.390260000000000051e-01,nan,nan,5.390260000000000051e-01,nan,nan
-2.862750000000000017e-02,4.290350000000000108e+00,-1.763810000000000144e+01,1.674500000000000099e+01,nan,-2.862750000000000017e-02,nan,nan,-2.862750000000000017e-02,nan
-3.664999999999999855e-03,5.243759999999999977e+00,-1.763810000000000144e+01,1.674500000000000099e+01,nan,-3.664999999999999855e-03,nan,nan,-3.664999999999999855e-03,nan
1.437979999999999987e-02,6.197169999999999845e+00,-1.763810000000000144e+01,1.674500000000000099e+01,nan,1.437979999999999987e-02,nan,nan,1.437979999999999987e-02,nan
